,id_vendedor,dias_atividade,datas_distintas_de_venda,%_de_atividade,vendas_por_dia_de_atividade,avaliacao_media,qtd_pedidos,qtd_produtos,media_produtos_por_pedido,receita_total,media_valor_pedido_sem_frete,media_valor_pedido_com_frete,media_valor_frete,prop_pedidos_atrasados,dias_sem_vender,tempo_de_postagem
1235,"""1444c08e64d55fb3c25f0f09c07ffcf2""",1,1,1.0,1.0,2.5,1,1,1.0,2749,2749.0,2819.0,70.0,0.0,127,9
1236,bb7a14e229b1c95156719c3d9552eeee,198,10,0.05,1.0,5.0,10,10,1.0,2762,276.2,304.9,28.7,0.1,132,2
1237,dcb7367a92f5ffb89f1e2152ed260285,1,1,1.0,1.0,2.5,1,1,1.0,80,80.0,98.0,18.0,0.0,169,2
1238,"""4c4d546adf3c3868fe19c9ec6e9ffda9""",71,2,0.03,1.0,5.0,2,3,1.5,112,56.0,78.0,22.0,0.0,18,3
1239,"""9485a23c0430ba1d58d359391606fce6""",1,1,1.0,1.0,3.0,1,1,1.0,145,145.0,160.0,15.0,0.0,249,7
1240,f84a00e60c73a49e7e851c9bdca3a5bb,326,70,0.21,1.06,3.9,74,83,1.12,4730,63.92,84.64,20.72,0.12,40,3
1241,dbbcfe2c8d026742134ac3e28ccde274,202,3,0.01,1.0,1.0,3,3,1.0,205,68.33,81.33,13.0,0.0,89,3
1242,e4f121bf6ef8b9a1d4d3e65dd0473fab,38,2,0.05,1.0,2.5,2,2,1.0,70,35.0,53.0,18.0,0.5,118,4
1243,"""2c538755f1ca9540af144f266e70df6c""",1,1,1.0,1.0,2.5,1,1,1.0,335,335.0,360.0,25.0,0.0,114,3
1244,"""157c3e4b42f81ac4a44e8b1ca2fe9876""",301,21,0.07,1.1,4.17,23,31,1.35,2552,110.96,136.22,25.26,0.06,18,2
1245,"""257e61d3251fb5efb9daadddbc2cf7ca""",132,11,0.08,1.09,4.8,12,12,1.0,7729,644.08,734.0,89.92,0.0,19,4
1246,"""44f091b5abab8018f682fce8124b85e5""",64,3,0.05,1.0,4.5,3,3,1.0,355,118.33,130.0,11.67,0.67,293,-4
1247,c04d70d515d15a7e3db3a73320598566,1,1,1.0,1.0,5.0,1,1,1.0,40,40.0,55.0,15.0,0.0,294,6
1248,df0f42bc4c2142eacf0eaf2cffd0cfbb,238,13,0.05,1.08,4.0,14,16,1.14,1654,118.14,138.93,20.79,0.0,50,0
1249,b0398568231ba5e6734af1881671a317,20,3,0.15,1.33,3.0,4,4,1.0,657,164.25,192.5,28.25,0.0,146,5
1250,"""0e982cff76cc0579f632cea8a0e38c9d""",189,6,0.03,1.0,4.0,6,7,1.17,972,162.0,180.5,18.5,0.0,153,2
1251,b98b715fe9e276204e2a3464f48cd796,1,1,1.0,1.0,2.5,1,1,1.0,149,149.0,162.0,13.0,1.0,140,-3
1252,f1198c871e0171278b63f40d112caeec,1,1,1.0,1.0,5.0,1,1,1.0,250,250.0,284.0,34.0,0.0,294,4
1253,"""07017df32dc5f2f1d2801e579548d620""",1,1,1.0,1.0,5.0,1,1,1.0,149,149.0,173.0,24.0,0.0,34,5
1254,ac3508719a1d8f5b7614b798f70af136,324,70,0.22,1.2,4.3,84,84,1.0,10292,122.52,152.8,30.27,0.04,27,4
1255,e8f6dc8e6a1dcde89d20e3995c8d90b3,84,13,0.15,1.08,3.0,14,15,1.07,645,46.07,82.5,36.43,0.0,277,17
1256,"""2ea0861cc19e94cad86438c984c52da4""",62,5,0.08,1.2,2.67,6,6,1.0,166,27.67,37.83,10.17,0.0,47,4
1257,"""1eade46fba20122dc4aefb379f8c636b""",290,40,0.14,1.25,4.17,50,59,1.18,3179,63.58,80.62,17.04,0.17,38,3
1258,"""575df70bde3f9f2b30bf8d2e9910d725""",326,10,0.03,1.0,3.67,10,15,1.5,2315,231.5,256.8,25.3,0.07,20,4
1259,"""538caafddff204241cecbf3a02e6b3cf""",302,4,0.01,1.0,1.0,4,4,1.0,65,16.25,28.5,12.25,0.25,53,-2
1260,"""117cfc326c6d50da67ca858ff5c0c852""",18,5,0.28,1.0,4.0,5,5,1.0,455,91.0,107.2,16.2,0.0,107,4
1261,"""51f108f62cb87d61918159902c8f8583""",28,2,0.07,1.5,5.0,3,3,1.0,304,101.33,126.33,25.0,0.0,14,4
1262,"""49f8d2ea7b718d0ce587d34207caf2b4""",1,1,1.0,1.0,2.5,1,1,1.0,150,150.0,165.0,15.0,0.0,11,2
1263,ec8463980a4e0ea9f8517aea1ed0c419,3,2,0.67,1.0,5.0,2,8,4.0,240,120.0,180.0,60.0,0.75,47,-1
1264,"""81336a0f57a33776419727a300249e90""",233,12,0.05,1.08,3.67,13,15,1.15,1222,94.0,112.46,18.46,0.27,132,0
1265,"""9cad4b68bb993ee401a3c5aaa2bc26dd""",182,5,0.03,1.0,2.5,5,7,1.4,650,130.0,152.8,22.8,0.14,49,4
1266,"""512d298ac2a96d1931b6bd30aa21f61d""",212,11,0.05,1.0,4.4,11,12,1.09,7403,673.0,702.18,29.18,0.0,17,6
1267,"""747e73c01a4593d4cf60dcf970fd2689""",58,3,0.05,1.0,4.0,3,3,1.0,2218,739.33,780.67,41.33,0.0,129,22
1268,"""4d6d651bd7684af3fffabd5f08d12e5a""",352,183,0.52,1.64,4.27,300,317,1.06,36933,123.11,145.18,22.07,0.05,11,5
1269,"""17a053fcb14bd219540cbde0df490be0""",344,95,0.28,1.21,4.29,115,139,1.21,38743,336.9,408.77,71.88,0.09,21,3
1270,"""851773c885feb5e2da3b4f82bc2b17ce""",200,9,0.04,1.11,4.75,10,10,1.0,587,58.7,83.8,25.1,0.2,8,3
1271,f6122bc84774df1b372bdb3bb88ddb9f,169,3,0.02,1.0,1.0,3,3,1.0,4800,1600.0,1624.67,24.67,0.33,166,3
1272,"""1e8b33f18b4f7598d87f5cbee2282cc2""",283,86,0.3,1.42,4.15,122,139,1.14,17254,141.43,163.51,22.08,0.04,7,3
1273,"""455f46ef09a9e45667e2981df84b5cc2""",1,1,1.0,1.0,4.0,1,1,1.0,30,30.0,48.0,18.0,0.0,27,-3
1274,d180e07dc1e58c31c3f0cd599dc4d945,1,1,1.0,1.0,3.0,1,1,1.0,59,59.0,73.0,14.0,0.0,220,6
1275,"""966cb4760537b1404caedd472cc610a5""",143,56,0.39,1.2,4.29,67,67,1.0,45929,685.51,708.04,22.54,0.03,26,4
1276,"""4f0d637c1197fd65405ebd755ac9f86b""",16,2,0.12,1.0,5.0,2,2,1.0,200,100.0,116.5,16.5,0.0,75,5
1277,"""406740ee611378a662d274c7d8c43c4a""",37,8,0.22,1.0,1.0,8,10,1.25,1790,223.75,246.5,22.75,0.2,143,3
1278,"""5b35136197710e16ac5e7b7c2bd4ea85""",165,6,0.04,1.0,4.0,6,8,1.33,2885,480.83,519.0,38.17,0.38,156,5
1279,"""2b402d5dc42554061f8ea98d1916f148""",1,1,1.0,1.0,5.0,1,1,1.0,300,300.0,364.0,64.0,0.0,128,4
1280,fe9d9cf8631285d5982c6e2cf27fb114,1,1,1.0,1.0,4.0,1,1,1.0,70,70.0,94.0,24.0,0.0,46,5
1281,"""624f4ece8da4aafb77699233d480f8ef""",331,38,0.11,1.08,4.36,41,42,1.02,6748,164.59,194.51,29.93,0.1,14,2
1282,c8467937e403e76a8ee9f0ab13f6f5ef,327,28,0.09,1.07,3.83,30,33,1.1,1857,61.9,81.6,19.7,0.12,21,2
1283,ad781527c93d00d89a11eecd9dcad7c1,249,31,0.12,1.16,2.83,36,36,1.0,5720,158.89,216.47,57.58,0.33,110,2
1284,cac63f48c38cd7d002a7e846dcd99a23,265,10,0.04,1.0,5.0,10,10,1.0,875,87.5,101.5,14.0,0.0,16,5
1285,b1ac6ea7895bc3dd6f0f6f4abbdd2821,97,12,0.12,1.17,5.0,14,14,1.0,1146,81.86,101.36,19.5,0.0,262,4
1286,"""01ed254b9ff8407dfb9d99ba1e17d923""",49,3,0.06,1.0,5.0,3,3,1.0,788,262.67,276.0,13.33,0.0,299,10
1287,"""0a198e95d32b1be2da9424c962a6ebfa""",1,1,1.0,1.0,2.5,1,1,1.0,70,70.0,87.0,17.0,0.0,82,-6
1288,fd435faa3c0422b60440ea3480d0e77c,1,1,1.0,1.0,5.0,1,1,1.0,749,749.0,883.0,134.0,0.0,14,1
1289,"""5656537e588803a555b8eb41f07a944b""",346,123,0.36,1.3,3.84,160,171,1.07,7558,47.24,66.49,19.25,0.08,11,3
1290,db2956745b3a8e9f3785c99f34b5d25e,120,39,0.32,1.15,3.75,45,46,1.02,8261,183.58,204.62,21.04,0.11,23,0
1291,acb6c2ca5c82411c1fdb88d5fd5eb95e,120,5,0.04,1.0,1.0,5,6,1.2,154,30.8,47.0,16.2,0.0,33,3
1292,a478c7961d6a992065b24e63b366f90b,1,1,1.0,1.0,2.5,1,1,1.0,199,199.0,225.0,26.0,0.0,194,5
1293,aac29b1b99776be73c3049939652091d,339,48,0.14,1.1,3.22,53,82,1.55,3031,57.19,88.83,31.64,0.07,26,2
1294,"""4c8b8048e33af2bf94f2eb547746a916""",291,17,0.06,1.0,2.57,17,21,1.24,1821,107.12,128.0,20.88,0.14,10,2
1295,"""87d30a6a0cbf89356e49324971ab1d24""",182,16,0.09,1.06,4.43,17,17,1.0,2135,125.59,138.24,12.65,0.06,75,3
1296,"""271c58a1d139c45eaf3316107c6d3a3b""",102,20,0.2,1.35,4.36,27,27,1.0,3599,133.3,156.78,23.48,0.07,22,1
1297,be8e909810184b9b19e886129149d8e5,223,15,0.07,1.0,2.5,15,15,1.0,630,42.0,56.4,14.4,0.2,113,3
1298,d9cd369bffa979d1634f8e1318bf2f1b,90,3,0.03,1.0,5.0,3,3,1.0,678,226.0,248.33,22.33,0.0,24,4
1299,"""9a03a4e9eb0b947652fae4f6121a3f5e""",216,7,0.03,1.0,4.0,7,7,1.0,1497,213.86,240.43,26.57,0.14,28,3
1300,"""88ae906ea2acf6971f26c3e8b7cb4357""",15,3,0.2,1.0,2.5,3,3,1.0,246,82.0,95.67,13.67,0.33,115,2
1301,"""38af8acfd46ac4a7bf754e8ca6736664""",78,5,0.06,1.0,4.0,5,5,1.0,345,69.0,79.6,10.6,0.0,201,3
1302,"""834f8533b2ecb6598dd004ff3de7203a""",303,23,0.08,1.09,3.92,25,28,1.12,2707,108.28,132.64,24.36,0.29,14,-2
1303,c3e2398fcc7e581cda2e546557bf6968,1,1,1.0,1.0,2.5,1,1,1.0,15,15.0,30.0,15.0,0.0,69,5
1304,"""69b5eaa096c3f9d1e5c398c597f567d6""",12,2,0.17,1.0,2.5,2,2,1.0,938,469.0,493.5,24.5,0.0,8,2
1305,"""6560211a19b47992c3666cc44a7e94c0""",361,334,0.93,4.37,3.9,1459,1603,1.1,98169,67.29,82.44,15.15,0.07,5,3
1306,"""14d7985702e72162bbf13b6beb74ab2b""",340,29,0.09,1.07,4.0,31,32,1.03,3436,110.84,126.48,15.65,0.16,16,2
1307,dbdd0ec73a4817971d962698f2fea022,112,15,0.13,1.07,4.82,16,16,1.0,6384,399.0,510.81,111.81,0.06,13,3
1308,"""718539d38d07dd351c76db862760e2e2""",121,6,0.05,1.17,4.5,7,8,1.14,255,36.43,54.86,18.43,0.0,243,6
1309,"""4221a7df464f1fe2955934e30ff3a5a1""",48,5,0.1,1.0,5.0,5,5,1.0,850,170.0,218.0,48.0,0.0,21,1
1310,a806a4bb063ea7ca6d374eafa50a6058,44,5,0.11,1.0,3.25,5,6,1.2,295,59.0,81.2,22.2,0.0,201,8
1311,edb58a1390adf273840030a3d6253829,1,1,1.0,1.0,2.5,1,1,1.0,40,40.0,58.0,18.0,0.0,9,3
1312,a99504ac23ed125aaf5302af6cc30af9,1,1,1.0,1.0,2.5,1,1,1.0,978,978.0,1025.0,47.0,0.0,323,2
1313,"""6ebf4eceee4dd9847201c82e77ef8123""",1,1,1.0,1.0,5.0,1,1,1.0,60,60.0,82.0,22.0,0.0,152,4
1314,d7f1cfc638473be93baedbfd02208016,1,1,1.0,1.0,5.0,1,1,1.0,30,30.0,47.0,17.0,0.0,45,2
1315,"""4a1917ef994878940e1fb03eeb787ad7""",40,2,0.05,1.0,4.0,2,3,1.5,768,384.0,423.5,39.5,0.0,37,4
1316,a0d7fbb07bb5ebc3b05980e750db56f3,98,3,0.03,1.0,2.5,3,4,1.33,849,283.0,362.0,79.0,0.0,21,5
1317,"""1430239a858e7682bbc43b20758af153""",345,16,0.05,1.0,4.23,16,21,1.31,601,37.56,53.06,15.5,0.0,13,4
1318,"""5ca5d579b5857ee8709479b1047cecc3""",1,1,1.0,1.0,2.5,1,1,1.0,170,170.0,178.0,8.0,1.0,165,-7
1319,cb4a705d00e100b9732d0ca34817d441,1,1,1.0,1.0,1.0,1,2,2.0,998,998.0,1080.0,82.0,0.0,282,2
1320,"""85cc55e048b6bcc90c75afe7f0e72f72""",79,8,0.1,1.12,3.67,9,9,1.0,308,34.22,55.56,21.33,0.22,40,4
1321,"""73a63f72308aa20a46f4b1632018f196""",239,17,0.07,1.0,4.12,17,23,1.35,4959,291.71,336.0,44.29,0.0,33,2
1322,"""6bb66d9870c2e01c05655c7ed0e7ee13""",7,3,0.43,1.0,2.5,3,3,1.0,269,89.67,107.33,17.67,0.0,34,5
1323,"""2c9005d8043aff18b8557ffb7b13cda4""",1,1,1.0,1.0,5.0,1,1,1.0,110,110.0,130.0,20.0,0.0,118,4
1324,"""432c37c9dfba871172ec162e20118b8c""",200,25,0.12,1.08,4.65,27,36,1.33,1859,68.85,92.63,23.78,0.19,144,0
1325,"""4559697a8f7e637227c2eeaed843baff""",279,28,0.1,1.14,4.54,32,33,1.03,2710,84.69,104.28,19.59,0.06,68,3
1326,c6381d2d013342748761e906d45aff76,267,15,0.06,1.0,2.78,15,28,1.87,2043,136.2,174.33,38.13,0.0,40,1
1327,"""9d5a9018aee56acb367ba9c3f05d1d6a""",198,17,0.09,1.12,4.81,19,26,1.37,3343,175.95,206.37,30.42,0.04,166,1
1328,"""2c43fb513632d29b3b58df74816f1b06""",35,3,0.09,1.0,3.0,3,3,1.0,858,286.0,310.0,24.0,0.0,41,4
1329,"""556a6409838156ea299c9d1f9e2dde43""",54,4,0.07,1.0,2.67,4,4,1.0,1363,340.75,362.25,21.5,0.0,23,5
1330,"""3d2400ac620cffa23ac81bd192f7f555""",1,1,1.0,1.0,2.5,1,1,1.0,105,105.0,114.0,9.0,0.0,21,1
1331,b1a81260566c1bac3114a6d124413f27,160,39,0.24,1.31,4.11,51,54,1.06,8690,170.39,200.94,30.55,0.02,17,2
1332,a1043bafd471dff536d0c462352beb48,352,259,0.74,2.44,4.2,631,676,1.07,89713,142.18,187.19,45.01,0.06,9,3
1333,fde0cc9ea29c8ccfc0a2c22256a58c71,314,33,0.11,1.06,4.46,35,35,1.0,3922,112.06,140.66,28.6,0.03,14,3
1334,"""916748bc99315c2d202898ae58b1617e""",68,5,0.07,1.2,5.0,6,7,1.17,70,11.67,23.33,11.67,0.0,282,2
1335,b18dc380845b24038cfc48006478f099,302,36,0.12,1.19,4.52,43,48,1.12,7757,180.4,198.81,18.42,0.15,31,4
1336,d9cb0052a666de5308b32f32ad5f1b1c,116,3,0.03,1.0,1.0,3,3,1.0,232,77.33,90.33,13.0,0.0,111,3
1337,"""173d56ffbd4c56cb80fc3615487d712b""",3,2,0.67,1.0,5.0,2,2,1.0,358,179.0,199.0,20.0,0.0,14,5
1338,"""74c7dec0a384d8a05950e629bd23bde9""",11,2,0.18,1.0,5.0,2,2,1.0,40,20.0,31.5,11.5,0.0,337,2
1339,"""96493fab2fbb13a14d0c0e8772eef5c3""",273,28,0.1,1.14,3.43,32,33,1.03,9723,303.84,323.19,19.34,0.09,90,1
1340,"""37515688008a7a40ac93e3b2e4ab203f""",316,113,0.36,1.58,3.97,179,188,1.05,5000,27.93,42.64,14.71,0.11,49,1
1341,d25aa0aaacb370e912f8cf6efeba38b3,157,17,0.11,1.0,4.55,17,21,1.24,2660,156.47,198.47,42.0,0.05,19,4
1342,d3674f271c91f824f82d24d92011f669,341,17,0.05,1.06,4.38,18,18,1.0,1644,91.33,110.78,19.44,0.11,22,3
1343,f41ce2e25237f9092cd8e6e7516c7a2f,83,12,0.14,1.08,3.5,13,14,1.08,1040,80.0,92.54,12.54,0.0,259,5
1344,"""55a5b51f93f2b70ea513f5a047b0262a""",31,5,0.16,1.0,2.0,5,5,1.0,464,92.8,106.8,14.0,0.0,332,3
1345,"""9d213f303afae4983637247556438ede""",12,2,0.17,1.0,2.5,2,3,1.5,48,24.0,60.0,36.0,0.0,40,4
1346,c84592044b180dec206770c38603814b,77,13,0.17,1.08,4.17,14,14,1.0,492,35.14,49.93,14.79,0.0,111,6
1347,e99e927c81e3f51739c94fcdfca9f10f,191,9,0.05,1.0,3.5,9,11,1.22,1447,160.78,193.33,32.56,0.27,164,3
1348,"""48b6c3f4c6a93171da04b75313f2130f""",48,2,0.04,1.0,2.5,2,2,1.0,290,145.0,164.0,19.0,0.0,131,4
1349,"""15ead3a5037a918ddb520dfe39a3d2b9""",93,6,0.06,1.0,5.0,6,7,1.17,255,42.5,65.83,23.33,0.29,132,2
1350,"""968ee78631915a63fef426d6733d7422""",1,1,1.0,1.0,4.0,1,1,1.0,230,230.0,250.0,20.0,0.0,278,5
1351,bd149ed516d4c5d418d5781f8e18919f,297,7,0.02,1.14,4.83,8,9,1.12,415,51.88,69.62,17.75,0.0,10,3
1352,"""75fdd0a732287f9497b179f6bd445d32""",1,1,1.0,1.0,2.5,1,1,1.0,60,60.0,76.0,16.0,0.0,349,8
1353,"""13d058e4eeac2ce8217660b2f8a05812""",285,13,0.05,1.0,5.0,13,13,1.0,2270,174.62,220.92,46.31,0.15,44,4
1354,ea8482cd71df3c1969d7b9473ff13abc,356,297,0.83,3.77,4.05,1119,1175,1.05,36387,32.52,47.76,15.24,0.1,9,2
1355,d23019c84ffae2d5ef2270367b8605fc,317,38,0.12,1.03,4.44,39,39,1.0,29207,748.9,819.31,70.41,0.03,12,2
1356,"""2be17df1c49978426251562096c3cc09""",295,6,0.02,1.17,2.67,7,7,1.0,972,138.86,158.14,19.29,0.0,65,5
1357,"""0791d9fc1e30678ecf03d3e55fa108d3""",73,5,0.07,1.0,4.0,5,11,2.2,842,168.4,205.2,36.8,0.0,39,3
1358,b55638ad525e906c698fa2ce742c1742,275,11,0.04,1.0,4.5,11,12,1.09,1095,99.55,125.91,26.36,0.17,26,-1
1359,"""0be8ff43f22e456b4e0371b2245e4d01""",353,107,0.3,1.38,3.83,148,165,1.11,10888,73.57,89.55,15.98,0.07,5,3
1360,"""8a32e327fe2c1b3511609d81aaf9f042""",169,27,0.16,1.11,3.69,30,44,1.47,1191,39.7,58.1,18.4,0.0,192,5
1361,"""236585a4ddb5fea9fa40233e2249ed91""",278,11,0.04,1.0,4.0,11,11,1.0,650,59.09,76.18,17.09,0.09,25,0
1362,"""513a54369b6a8a6602fcb0e129c6d78d""",9,2,0.22,1.0,2.5,2,2,1.0,48,24.0,31.0,7.0,0.0,8,2
1363,bf3c6d2a28b2b5501e6c15448982dcc9,242,15,0.06,1.07,4.83,16,23,1.44,1609,100.56,120.5,19.94,0.04,115,5
1364,d673a59aac7a70d8b01e6902bf090a11,295,69,0.23,1.14,3.83,79,85,1.08,3949,49.99,70.33,20.34,0.09,11,4
1365,bbf9ad41dca6603e614efcdad7aab8c4,172,8,0.05,1.0,4.5,8,8,1.0,4252,531.5,598.75,67.25,0.0,72,4
1366,"""8ff1a9df749e454105c55cda13e79143""",229,13,0.06,1.0,3.0,13,14,1.08,1402,107.85,129.23,21.38,0.0,72,2
1367,"""26d8a1c7c75d513045798992ead43aa2""",346,28,0.08,1.11,4.62,31,33,1.06,5444,175.61,194.97,19.35,0.09,20,2
1368,"""750303a20e9c56b2a6bc45cdce0b897d""",353,48,0.14,1.1,4.21,53,56,1.06,7879,148.66,172.98,24.32,0.04,10,4
1369,"""739c7d7be81f63812dea0d1b1451c651""",20,2,0.1,1.0,5.0,2,2,1.0,78,39.0,74.5,35.5,0.0,91,0
1370,"""630008e0f062605a415d694489f6f82e""",1,1,1.0,1.0,2.5,1,1,1.0,35,35.0,50.0,15.0,0.0,35,5
1371,"""5058e8c1e82653974541e83690655b4a""",292,54,0.18,1.15,2.63,62,77,1.24,9814,158.29,206.87,48.58,0.13,30,8
1372,e1b12447a7563944843191754aeb5562,114,9,0.08,1.0,4.75,9,10,1.11,474,52.67,66.78,14.11,0.3,241,4
1373,"""1acde099eb406aa220b1169b188b42da""",58,9,0.16,1.0,4.67,9,10,1.11,312,34.67,50.89,16.22,0.0,299,4
1374,dd9661d3cda1e6feb237f0c4d8b26f2e,1,1,1.0,1.0,5.0,1,1,1.0,174,174.0,191.0,17.0,0.0,326,1
1375,cc419e0650a3c5ba77189a1882b7556a,360,304,0.84,3.64,4.1,1108,1171,1.06,72089,65.06,80.4,15.34,0.08,6,5
1376,"""2a84855fd20af891be03bc5924d2b453""",244,105,0.43,1.48,4.28,155,159,1.03,15002,96.79,117.95,21.16,0.03,5,2
1377,"""516e7738bd8f735ac19a010ee5450d8d""",106,49,0.46,1.51,4.76,74,82,1.11,6467,87.39,106.81,19.42,0.05,10,3
1378,"""60562ab00b8054280520d390c8c0045c""",291,17,0.06,1.0,4.75,17,17,1.0,2943,173.12,191.06,17.94,0.0,30,3
1379,c66dccfb3f109511246da627dd5a2498,221,39,0.18,1.13,4.38,44,44,1.0,12184,276.91,298.43,21.52,0.05,10,3
1380,"""085f6f7e049c996695fb2074fe38d45e""",67,6,0.09,1.0,5.0,6,8,1.33,307,51.17,72.67,21.5,0.0,123,2
1381,"""8b181ee5518df84f18f4e1a43fe07923""",1,1,1.0,1.0,5.0,1,1,1.0,28,28.0,55.0,27.0,0.0,96,0
1382,"""3dc69bf2c42f0568a5c4791ec3fd3745""",1,1,1.0,1.0,2.5,1,1,1.0,150,150.0,168.0,18.0,0.0,199,6
1383,"""525e75a6fb1454a2325ab1734bcec221""",1,1,1.0,1.0,2.5,1,1,1.0,50,50.0,58.0,8.0,0.0,336,4
1384,"""0e72c1a751b496722a6cb1f10653b62a""",81,3,0.04,1.0,2.5,3,3,1.0,141,47.0,64.0,17.0,0.0,35,5
1385,"""4fb41dff7c50136976d1a5cf004a42e2""",69,3,0.04,1.0,3.0,3,3,1.0,1230,410.0,432.33,22.33,0.33,212,2
1386,"""55029529919c0123526150bd26ca8f20""",62,7,0.11,1.0,5.0,7,7,1.0,454,64.86,84.0,19.14,0.0,21,2
1387,"""9140bd1d9de28b197dce077bdd687438""",81,6,0.07,1.0,3.5,6,8,1.33,1259,209.83,240.5,30.67,0.0,24,4
1388,"""620c87c171fb2a6dd6e8bb4dec959fc6""",356,233,0.65,2.15,4.21,502,541,1.08,69820,139.08,158.57,19.48,0.11,10,4
1389,"""7210cd29727d674c00741e5e387b3ccd""",73,8,0.11,1.12,4.86,9,13,1.44,730,81.11,97.11,16.0,0.31,13,5
1390,"""8b2492b7ff4468839593fafeed55bad9""",315,28,0.09,1.0,4.0,28,44,1.57,3604,128.71,152.29,23.57,0.11,35,2
1391,d06d019f72a04e5497a0b64190af170c,147,14,0.1,1.21,4.88,17,17,1.0,2416,142.12,155.47,13.35,0.06,13,6
1392,"""615005a3ef192c00c6f0e977cee3d2bc""",85,6,0.07,1.33,5.0,8,9,1.12,237,29.62,45.25,15.62,0.22,250,4
1393,"""2dcf93836ae3ce0d7c93e2f10876467a""",46,6,0.13,1.5,4.4,9,12,1.33,1445,160.56,180.33,19.78,0.17,27,1
1394,e48cc16ab70bfa09e1401740dce0b3d7,260,11,0.04,1.0,3.6,11,14,1.27,977,88.82,114.0,25.18,0.14,81,1
1395,"""6bd503a8230299c9316fb0f726933927""",39,4,0.1,1.0,5.0,4,5,1.25,324,81.0,113.5,32.5,0.2,14,2
1396,"""2c4c47cb51acd5ea5db5e0ae0e26542a""",327,12,0.04,1.0,4.6,12,15,1.25,2575,214.58,243.17,28.58,0.0,36,3
1397,df560393f3a51e74553ab94004ba5c87,121,8,0.07,1.0,4.0,8,8,1.0,1269,158.62,186.62,28.0,0.25,177,2
1398,e24fc9fcd865784fb25705606fe3dfe7,199,15,0.08,1.2,4.57,18,19,1.06,2823,156.83,176.39,19.56,0.11,159,3
1399,e53d5b9b29d1218281f4a907ada18626,32,4,0.12,1.0,5.0,4,5,1.25,351,87.75,121.0,33.25,0.0,14,2
1400,a1544b9ea0b2390e020537d4daa89049,343,6,0.02,1.0,4.0,6,6,1.0,632,105.33,117.5,12.17,0.0,17,4
1401,"""9c54608f0996c32ae4743089d915f845""",26,3,0.12,1.0,4.0,3,3,1.0,195,65.0,101.67,36.67,0.0,47,4
1402,"""262237171f48e85819065498cac80d7b""",166,3,0.02,1.0,5.0,3,5,1.67,300,100.0,119.67,19.67,0.0,32,2
1403,f22a247b79dd22ecd91dc8e3b2a1b07c,114,7,0.06,1.14,3.25,8,8,1.0,440,55.0,71.75,16.75,0.25,11,5
1404,"""3d2531eccfbde1d7c8db7a3a12fb267a""",119,8,0.07,1.25,4.25,10,10,1.0,2000,200.0,221.5,21.5,0.0,14,6
1405,"""6bb62a4912377c7bfe7cb17b406bc7e6""",17,4,0.24,1.0,4.25,4,6,1.5,740,185.0,211.75,26.75,0.0,19,1
1406,"""240b9776d844d37535668549a396af32""",37,18,0.49,1.94,4.33,35,35,1.0,13333,380.94,405.03,24.09,0.06,12,4
1407,"""26e13b6ff5b641b329e5524241ee2c93""",22,4,0.18,1.0,2.5,4,4,1.0,120,30.0,47.5,17.5,0.0,12,2
1408,"""4c61e37f664c3c88aff092aa5ac779d7""",37,6,0.16,1.17,3.75,7,8,1.14,789,112.71,129.71,17.0,0.38,139,3
1409,e8dba4d70f7f2b20e775d09cae01142d,85,9,0.11,1.0,4.17,9,9,1.0,856,95.11,114.78,19.67,0.11,13,3
1410,d52cbce9845184537284a23c3bc3da0e,28,2,0.07,1.0,5.0,2,4,2.0,75,37.5,69.5,32.0,0.0,185,3
1411,c716e0b86ed568878475b60fbb6323ad,1,1,1.0,1.0,2.5,1,1,1.0,35,35.0,50.0,15.0,0.0,161,2
1412,d93b8458c6fe139d85cfa5eadbf55bd2,1,1,1.0,1.0,2.5,1,1,1.0,20,20.0,34.0,14.0,0.0,288,2
1413,cad9969167c09b48ae6f1d123f7fa68d,1,1,1.0,1.0,2.5,1,1,1.0,24,24.0,38.0,14.0,0.0,41,5
1414,"""9b00ed88b7fdb95d6ff76e27c1b52d16""",293,41,0.14,1.1,4.58,45,49,1.09,1546,34.36,46.73,12.38,0.06,58,3
1415,"""2a7dc43cecabf23403078e2188437d1d""",215,49,0.23,1.06,3.87,52,54,1.04,4800,92.31,108.23,15.92,0.07,90,2
1416,f125f3a310c2e5f822d116147de1e474,218,16,0.07,1.0,3.89,16,22,1.38,2757,172.31,190.31,18.0,0.09,14,4
1417,ae45df84722b1d15c5f32b23a095746c,181,8,0.04,1.12,4.86,9,12,1.33,902,100.22,118.33,18.11,0.0,13,3
1418,"""503c1de08ae81a2d86f17951b204db55""",316,17,0.05,1.0,4.4,17,17,1.0,3842,226.0,244.88,18.88,0.12,39,5
1419,"""52a50b42accf164f9f019941e5759d9b""",21,4,0.19,1.0,5.0,4,4,1.0,140,35.0,49.25,14.25,0.25,12,1
1420,"""50bf89f1349bc0409a268c3a49678009""",1,1,1.0,1.0,2.5,1,1,1.0,180,180.0,283.0,103.0,0.0,62,16
1421,"""4c498c7345e89aebad651544829beca0""",258,41,0.16,1.15,4.42,47,47,1.0,4574,97.32,109.28,11.96,0.13,18,3
1422,"""985c92cc412091f8529c12d7f23d3fef""",109,11,0.1,1.09,4.83,12,12,1.0,1367,113.92,133.92,20.0,0.08,14,4
